parent_tree,parent_text,parent_type,left_tree,left_text,left_type,right_tree,right_text,right_type,cc_tree,cc_text,base_text,parent_funnel,left_funnel,right_funnel,same_type,same_funnel,clausal_coord,corrective,anchored,left_sent,base_sent,right_sent,cosine,left_vad,left_valence,left_arousal,left_dominance,right_vad,right_valence,right_arousal,right_dominance,vad_cosine,vad_distance
"(NP
  (NP
    (NP (NNP eric) (NNP foner))
    (PP (IN of) (NP (NNP columbia) (NN university)))
    (NP
      (NP (DT the) (JJ late) (NN hazel) (NNP hertzberg))
      (PP
        (IN of)
        (NP
          (NP (NNS teachers))
          (NP (NN college) (NNP columbia) (NN university))))))
  (CC and)
  (NP
    (NP (NN christopher) (NN lasch))
    (PP
      (IN of)
      (NP
        (NP (DT the) (NN university))
        (PP (IN of) (NP (NN rochester)))))))",eric foner of columbia university the late hazel hertzberg of teachers college columbia university and christopher lasch of the university of rochester,NP,"(NP
  (NP
    (NP (NNP eric) (NNP foner))
    (PP (IN of) (NP (NNP columbia) (NN university)))
    (NP
      (NP (DT the) (JJ late) (NN hazel) (NNP hertzberg))
      (PP
        (IN of)
        (NP
          (NP (NNS teachers))
          (NP (NN college) (NNP columbia) (NN university)))))))",eric foner of columbia university the late hazel hertzberg of teachers college columbia university,NP,"(NP
  (NP
    (NP (NN christopher) (NN lasch))
    (PP
      (IN of)
      (NP
        (NP (DT the) (NN university))
        (PP (IN of) (NP (NN rochester)))))))",christopher lasch of the university of rochester,NP,(CC and),and,dozens of social studies teachers and consultants had participated and the final draft was reviewed by such historians as eric foner of columbia university the late hazel hertzberg of teachers college columbia university and christopher lasch of the university of rochester,N,N,N,True,True,False,False,False,0.9929859042167664,0.9952775239944458,0.9940111041069031,,[0.60375 0.49325 0.63575],0.60375,0.49324999999999997,0.63575,[0.735 0.574 0.741],0.735,0.574,0.741,0.999772989601386,0.1866137387761147
(NP (NNS details) (CC and) (NN trivia)),details and trivia,NP,(NNS (NNS details)),details,NNS,(NN (NN trivia)),trivia,NN,(CC and),and,the curriculum was overloaded with facts almost to the point of numbing students with details and trivia but it was not insensitive to ethnicity in american history or unduly devoted to european history,N,N,N,False,True,False,False,False,0.9968184232711792,-0.9917425513267517,0.9710777997970581,0.06330829858779907,[0.583 0.367 0.481],0.583,0.367,0.481,[0.69  0.49  0.473],0.69,0.49,0.473,0.9939083992154842,0.16322377277835481
"(S
  (S
    (NP (DT the) (NN curriculum))
    (VP
      (VBD was)
      (VP
        (VBN overloaded)
        (PP (IN with) (NP (NNS facts)))
        (PP
          (ADVP (RB almost))
          (IN to)
          (NP
            (NP (DT the) (NN point))
            (PP
              (IN of)
              (S
                (VP
                  (VBG numbing)
                  (NP (NNS students))
                  (PP
                    (IN with)
                    (NP (NNS details) (CC and) (NN trivia)))))))))))
  (CC but)
  (S
    (NP (PRP it))
    (VP
      (VBD was)
      (RB not)
      (ADJP
        (ADJP
          (JJ insensitive)
          (PP
            (IN to)
            (NP
              (NP (NN ethnicity))
              (PP (IN in) (NP (JJ american) (NN history))))))
        (CC or)
        (ADJP
          (RB unduly)
          (VBN devoted)
          (PP (IN to) (NP (JJ european) (NN history))))))))",the curriculum was overloaded with facts almost to the point of numbing students with details and trivia but it was not insensitive to ethnicity in american history or unduly devoted to european history,S,"(S
  (S
    (NP (DT the) (NN curriculum))
    (VP
      (VBD was)
      (VP
        (VBN overloaded)
        (PP (IN with) (NP (NNS facts)))
        (PP
          (ADVP (RB almost))
          (IN to)
          (NP
            (NP (DT the) (NN point))
            (PP
              (IN of)
              (S
                (VP
                  (VBG numbing)
                  (NP (NNS students))
                  (PP
                    (IN with)
                    (NP (NNS details) (CC and) (NN trivia))))))))))))",the curriculum was overloaded with facts almost to the point of numbing students with details and trivia,S,"(S
  (S
    (NP (PRP it))
    (VP
      (VBD was)
      (RB not)
      (ADJP
        (ADJP
          (JJ insensitive)
          (PP
            (IN to)
            (NP
              (NP (NN ethnicity))
              (PP (IN in) (NP (JJ american) (NN history))))))
        (CC or)
        (ADJP
          (RB unduly)
          (VBN devoted)
          (PP (IN to) (NP (JJ european) (NN history))))))))",it was not insensitive to ethnicity in american history or unduly devoted to european history,S,(CC but),but,the curriculum was overloaded with facts almost to the point of numbing students with details and trivia but it was not insensitive to ethnicity in american history or unduly devoted to european history,S,S,S,True,True,True,False,False,-0.9998036026954651,-0.9917425513267517,-0.9434071183204651,,[0.6318 0.3654 0.5396],0.6317999999999999,0.3654,0.5396,[0.636   0.38875 0.627  ],0.636,0.38875000000000004,0.627,0.997853073237831,0.09056280969581282
"(ADJP
  (ADJP
    (JJ insensitive)
    (PP
      (IN to)
      (NP
        (NP (NN ethnicity))
        (PP (IN in) (NP (JJ american) (NN history))))))
  (CC or)
  (ADJP
    (RB unduly)
    (VBN devoted)
    (PP (IN to) (NP (JJ european) (NN history)))))",insensitive to ethnicity in american history or unduly devoted to european history,ADJP,"(ADJP
  (ADJP
    (JJ insensitive)
    (PP
      (IN to)
      (NP
        (NP (NN ethnicity))
        (PP (IN in) (NP (JJ american) (NN history)))))))",insensitive to ethnicity in american history,ADJP,"(ADJP
  (ADJP
    (RB unduly)
    (VBN devoted)
    (PP (IN to) (NP (JJ european) (NN history)))))",unduly devoted to european history,ADJP,(CC or),or,the curriculum was overloaded with facts almost to the point of numbing students with details and trivia but it was not insensitive to ethnicity in american history or unduly devoted to european history,J,J,J,True,True,False,True,True,-0.9991878867149353,-0.9917425513267517,-0.9975872039794922,,[0.474  0.4265 0.528 ],0.474,0.4265,0.528,[0.798 0.351 0.726],0.798,0.351,0.726,0.9702631205098964,0.3871437071682814
(ADJP (JJ biased) (CC and) (JJ eurocentric)),biased and eurocentric,ADJP,(JJ (JJ biased)),biased,JJ,(JJ (JJ eurocentric)),eurocentric,JJ,(CC and),and,but the sobol task force decided that this curriculum was biased and eurocentric,J,J,J,True,True,False,False,False,-0.9893887639045715,-0.9987296462059021,0.9615411162376404,0.2920370399951935,[0.271 0.302 0.368],0.271,0.302,0.368,[nan nan nan],,,,,
"(NP
  (JJ african)
  (NNS americans)
  (JJ asian)
  (NNS americans)
  (FW puerto)
  (SYM ricans/)
  (NNS latinos)
  (CC and)
  (NP (JJ native) (NNS americans)))",african americans asian americans puerto ricans/ latinos and native americans,NP,(NNS (NNS latinos)),latinos,NNS,(NP (NP (JJ native) (NNS americans))),native americans,NP,(CC and),and,the first sentence of the task force report summarizes its major thesis african americans asian americans puerto ricans/ latinos and native americans have all been the victims of an intellectual and educational oppression that has characterized the culture and institutions of the united states and the european american world for centuries,N,N,N,False,True,False,False,False,-0.8560683727264404,0.6353110671043396,0.9845851063728333,,[nan nan nan],,,,[0.635 0.422 0.71 ],0.635,0.422,0.71,,
(ADJP (JJ intellectual) (CC and) (JJ educational)),intellectual and educational,ADJP,(JJ (JJ intellectual)),intellectual,JJ,(JJ (JJ educational)),educational,JJ,(CC and),and,the first sentence of the task force report summarizes its major thesis african americans asian americans puerto ricans/ latinos and native americans have all been the victims of an intellectual and educational oppression that has characterized the culture and institutions of the united states and the european american world for centuries,J,J,J,True,True,False,False,False,0.999114453792572,0.6353110671043396,0.9960315823554993,0.3589105010032654,[0.906 0.455 0.845],0.906,0.455,0.845,[0.745 0.457 0.764],0.745,0.457,0.764,0.9976441258097394,0.1802387305769767
(NP (DT the) (NN culture) (CC and) (NNS institutions)),the culture and institutions,NP,(NN (NN culture)),culture,NN,(NNS (NNS institutions)),institutions,NNS,(CC and),and,the first sentence of the task force report summarizes its major thesis african americans asian americans puerto ricans/ latinos and native americans have all been the victims of an intellectual and educational oppression that has characterized the culture and institutions of the united states and the european american world for centuries,N,N,N,False,True,False,False,False,0.9849356412887573,0.6353110671043396,0.9984627962112427,0.2382601648569107,[0.753 0.304 0.675],0.753,0.304,0.675,[nan nan nan],,,,,
"(NP
  (NP (DT the) (JJ united) (NNS states))
  (CC and)
  (NP (DT the) (JJ european) (JJ american) (NN world)))",the united states and the european american world,NP,(NP (NP (DT the) (JJ united) (NNS states))),the united states,NP,(NP (NP (DT the) (JJ european) (JJ american) (NN world))),the european american world,NP,(CC and),and,the first sentence of the task force report summarizes its major thesis african americans asian americans puerto ricans/ latinos and native americans have all been the victims of an intellectual and educational oppression that has characterized the culture and institutions of the united states and the european american world for centuries,N,N,N,True,True,False,False,False,0.9558553695678711,0.6353110671043396,0.9976863861083984,,[0.781 0.431 0.783],0.781,0.431,0.783,[0.622 0.394 0.75 ],0.622,0.394,0.75,0.9962870856956246,0.16655029270463625
"(S
  (S
    (ADVP (RB perhaps))
    (NP (NN egypt))
    (VP
      (MD should)
      (VP
        (VB be)
        (VP
          (VBN studied)
          (PP
            (PP
              (IN as)
              (NP
                (NP (NN part))
                (PP (IN of) (NP (DT the) (JJ african) (NN unit)))))
            (PRN
              (-LRB- -LRB-)
              (S
                (ADVP (RB geographically))
                (NP (PRP it))
                (VP
                  (VBZ is)
                  (VP
                    (VBN located)
                    (PP
                      (IN on)
                      (NP (DT the) (JJ african) (NN continent))))))
              (-RRB- -RRB-)))))))
  (CC but)
  (S
    (S
      (VP
        (VBG placing)
        (NP (PRP it))
        (PP
          (IN in)
          (NP
            (NP (CD one) (NN region))
            (PP (RB rather) (IN than) (NP (DT the) (JJ other)))))))
    (VP
      (VBZ is)
      (RB not)
      (SBAR
        (WHNP (WP what))
        (S
          (NP (JJS most) (NNS people))
          (VP
            (VBP think)
            (PP (IN of))
            (PP (IN as) (NP (NN racism) (CC or) (NN bias)))))))))",perhaps egypt should be studied as part of the african unit -LRB- geographically it is located on the african continent -RRB- but placing it in one region rather than the other is not what most people think of as racism or bias,S,"(S
  (S
    (ADVP (RB perhaps))
    (NP (NN egypt))
    (VP
      (MD should)
      (VP
        (VB be)
        (VP
          (VBN studied)
          (PP
            (PP
              (IN as)
              (NP
                (NP (NN part))
                (PP (IN of) (NP (DT the) (JJ african) (NN unit)))))
            (PRN
              (-LRB- -LRB-)
              (S
                (ADVP (RB geographically))
                (NP (PRP it))
                (VP
                  (VBZ is)
                  (VP
                    (VBN located)
                    (PP
                      (IN on)
                      (NP (DT the) (JJ african) (NN continent))))))
              (-RRB- -RRB-))))))))",perhaps egypt should be studied as part of the african unit -LRB- geographically it is located on the african continent -RRB-,S,"(S
  (S
    (S
      (VP
        (VBG placing)
        (NP (PRP it))
        (PP
          (IN in)
          (NP
            (NP (CD one) (NN region))
            (PP (RB rather) (IN than) (NP (DT the) (JJ other)))))))
    (VP
      (VBZ is)
      (RB not)
      (SBAR
        (WHNP (WP what))
        (S
          (NP (JJS most) (NNS people))
          (VP
            (VBP think)
            (PP (IN of))
            (PP (IN as) (NP (NN racism) (CC or) (NN bias)))))))))",placing it in one region rather than the other is not what most people think of as racism or bias,S,(CC but),but,perhaps egypt should be studied as part of the african unit -LRB- geographically it is located on the african continent -RRB- but placing it in one region rather than the other is not what most people think of as racism or bias,S,S,S,True,True,True,False,False,0.8397903442382812,-0.7624558806419373,-0.7243161201477051,,[0.6405  0.298   0.64425],0.6405000000000001,0.29800000000000004,0.64425,[0.499      0.40633333 0.538     ],0.49899999999999994,0.4063333333333334,0.5379999999999999,0.9817403791935615,0.20747873050293894
